E;G;189;61;001;0000;Arenshausen;1;1;839;495;59,0;8;487;5;490;276;56,7;249;50,8;65;13,3;72;14,7;78;16,0;65;13,3;5;1,0;10;2,0;20;4,1;17;3,5;18;3,7;16;3,3;9;1,8;8;1,6;6;1,2;5;1,0;0;0;0;0;0;0;0;0;0;0;39;8,0;10;2,1;9;1,8;;
E;;189;61;001;0001;Arenshausen;1;1;839;495;59,0;8;487;5;490;276;56,7;249;50,8;65;13,3;72;14,7;78;16,0;65;13,3;5;1,0;10;2,0;20;4,1;17;3,5;18;3,7;16;3,3;9;1,8;8;1,6;6;1,2;5;1,0;0;0;0;0;0;0;0;0;0;0;39;8,0;10;2,1;9;1,8;;
E;G;189;61;002;0000;Asbach-Sickenberg;1;1;82;61;74,4;1;60;0;61;22;36,7;21;34,4;10;16,7;11;18,0;17;28,3;15;24,6;0;0;1;1,6;5;8,3;4;6,6;2;3,3;2;3,3;1;1,7;1;1,6;2;3,3;0;0;0;0;0;0;0;0;0;0;0;0;4;6,6;1;1,7;2;3,3;;
E;;189;61;002;0001;Asbach-Sickenberg;1;1;82;61;74,4;1;60;0;61;22;36,7;21;34,4;10;16,7;11;18,0;17;28,3;15;24,6;0;0;1;1,6;5;8,3;4;6,6;2;3,3;2;3,3;1;1,7;1;1,6;2;3,3;0;0;0;0;0;0;0;0;0;0;0;0;4;6,6;1;1,7;2;3,3;;
E;G;189;61;003;0000;Berlingerode;1;1;1027;628;61,1;4;624;6;622;453;72,6;408;65,6;68;10,9;69;11,1;56;9,0;58;9,3;10;1,6;21;3,4;7;1,1;8;1,3;7;1,1;5;0,8;5;0,8;9;1,4;7;1,1;7;1,1;0;0;1;0,2;0;0;0;0;0;0;21;3,4;11;1,8;15;2,4;;
E;;189;61;003;0001;Berlingerode;1;1;1027;628;61,1;4;624;6;622;453;72,6;408;65,6;68;10,9;69;11,1;56;9,0;58;9,3;10;1,6;21;3,4;7;1,1;8;1,3;7;1,1;5;0,8;5;0,8;9;1,4;7;1,1;7;1,1;0;0;1;0,2;0;0;0;0;0;0;21;3,4;11;1,8;15;2,4;;
E;G;189;61;004;0000;Bernterode (bei Heilbad Heiligenstadt);1;1;210;142;67,6;3;139;3;139;107;77,0;100;71,9;9;6,5;10;7,2;14;10,1;17;12,2;1;0,7;3;2,2;3;2,2;1;0,7;0;0;0;0;0;0;0;0;2;1,4;0;0;0;0;0;0;0;0;0;0;0;0;4;2,9;3;2,2;4;2,9;;
E;;189;61;004;0001;Bernterode (Heiligenstadt);1;1;210;142;67,6;3;139;3;139;107;77,0;100;71,9;9;6,5;10;7,2;14;10,1;17;12,2;1;0,7;3;2,2;3;2,2;1;0,7;0;0;0;0;0;0;0;0;2;1,4;0;0;0;0;0;0;0;0;0;0;0;0;4;2,9;3;2,2;4;2,9;;
E;G;189;61;007;0000;Birkenfelde;1;1;493;303;61,5;8;295;4;299;156;52,9;143;47,8;59;20,0;55;18,4;38;12,9;44;14,7;5;1,7;9;3,0;16;5,4;15;5,0;10;3,4;8;2,7;1;0,3;1;0,3;4;1,4;2;0,7;0;0;0;0;0;0;1;0,3;0;0;16;5,4;6;2,0;5;1,7;;
E;;189;61;007;0001;Birkenfelde;1;1;493;303;61,5;8;295;4;299;156;52,9;143;47,8;59;20,0;55;18,4;38;12,9;44;14,7;5;1,7;9;3,0;16;5,4;15;5,0;10;3,4;8;2,7;1;0,3;1;0,3;4;1,4;2;0,7;0;0;0;0;0;0;1;0,3;0;0;16;5,4;6;2,0;5;1,7;;
E;G;189;61;012;0000;Bodenrode-Westhausen;2;2;936;585;62,5;8;577;8;577;410;71,1;369;64,0;46;8,0;51;8,8;64;11,1;66;11,4;7;1,2;14;2,4;12;2,1;16;2,8;8;1,4;8;1,4;3;0,5;5;0,9;14;2,4;8;1,4;0;0;1;0,2;0;0;1;0,2;0;0;28;4,9;13;2,3;10;1,7;;
E;;189;61;012;0001;OT Bodenrode;1;1;378;235;62,2;4;231;3;232;170;73,6;156;67,2;16;6,9;14;6,0;19;8,2;27;11,6;5;2,2;5;2,2;2;0,9;2;0,9;3;1,3;3;1,3;1;0,4;1;0,4;9;3,9;3;1,3;0;0;0;0;0;0;0;0;0;0;17;7,3;6;2,6;4;1,7;;
E;;189;61;012;0002;OT Westhausen;1;1;558;350;62,7;4;346;5;345;240;69,4;213;61,7;30;8,7;37;10,7;45;13,0;39;11,3;2;0,6;9;2,6;10;2,9;14;4,1;5;1,4;5;1,4;2;0,6;4;1,2;5;1,4;5;1,4;0;0;1;0,3;0;0;1;0,3;0;0;11;3,2;7;2,0;6;1,7;;
E;G;189;61;014;0000;Bornhagen;1;1;209;149;71,3;4;145;3;146;67;46,2;42;28,8;24;16,6;24;16,4;18;12,4;19;13,0;2;1,4;3;2,1;7;4,8;9;6,2;17;11,7;5;3,4;2;1,4;2;1,4;2;1,4;0;0;0;0;0;0;0;0;0;0;0;0;36;24,7;6;4,1;6;4,1;;
E;;189;61;014;0001;Bornhagen;1;1;209;149;71,3;4;145;3;146;67;46,2;42;28,8;24;16,6;24;16,4;18;12,4;19;13,0;2;1,4;3;2,1;7;4,8;9;6,2;17;11,7;5;3,4;2;1,4;2;1,4;2;1,4;0;0;0;0;0;0;0;0;0;0;0;0;36;24,7;6;4,1;6;4,1;;
E;G;189;61;015;0000;Brehme;1;1;910;682;74,9;8;674;6;676;377;55,9;388;57,4;57;8,5;62;9,2;55;8,2;46;6,8;6;0,9;7;1,0;4;0,6;4;0,6;16;2,4;16;2,4;8;1,2;4;0,6;4;0,6;4;0,6;0;0;1;0,1;0;0;1;0,1;0;0;23;3,4;147;21,8;120;17,8;;
E;;189;61;015;0001;Brehme;1;1;910;682;74,9;8;674;6;676;377;55,9;388;57,4;57;8,5;62;9,2;55;8,2;46;6,8;6;0,9;7;1,0;4;0,6;4;0,6;16;2,4;16;2,4;8;1,2;4;0,6;4;0,6;4;0,6;0;0;1;0,1;0;0;1;0,1;0;0;23;3,4;147;21,8;120;17,8;;
E;G;189;61;017;0000;Breitenworbis;2;2;2833;1621;57,2;15;1606;17;1604;941;58,6;839;52,3;221;13,8;228;14,2;209;13,0;203;12,7;16;1,0;58;3,6;41;2,6;50;3,1;53;3,3;48;3,0;36;2,2;29;1,8;60;3,7;47;2,9;0;0;1;0,1;0;0;1;0,1;0;0;69;4,3;29;1,8;31;1,9;;
E;;189;61;017;0001;Breitenworbis;1;1;1758;988;56,2;7;981;9;979;542;55,2;483;49,3;160;16,3;158;16,1;135;13,8;123;12,6;10;1,0;33;3,4;31;3,2;45;4,6;33;3,4;34;3,5;18;1,8;14;1,4;37;3,8;33;3,4;0;0;0;0;0;0;0;0;0;0;33;3,4;15;1,5;23;2,3;;
E;;189;61;017;0002;Bernterode;1;1;1075;633;58,9;8;625;8;625;399;63,8;356;57,0;61;9,8;70;11,2;74;11,8;80;12,8;6;1,0;25;4,0;10;1,6;5;0,8;20;3,2;14;2,2;18;2,9;15;2,4;23;3,7;14;2,2;0;0;1;0,2;0;0;1;0,2;0;0;36;5,8;14;2,2;8;1,3;;
E;G;189;61;018;0000;Büttstedt;1;1;724;441;60,9;9;432;8;433;305;70,6;272;62,8;34;7,9;37;8,5;45;10,4;39;9,0;2;0,5;14;3,2;9;2,1;10;2,3;15;3,5;12;2,8;6;1,4;1;0,2;7;1,6;5;1,2;0;0;1;0,2;0;0;0;0;0;0;34;7,9;9;2,1;8;1,8;;
E;;189;61;018;0001;Büttstedt;1;1;724;441;60,9;9;432;8;433;305;70,6;272;62,8;34;7,9;37;8,5;45;10,4;39;9,0;2;0,5;14;3,2;9;2,1;10;2,3;15;3,5;12;2,8;6;1,4;1;0,2;7;1,6;5;1,2;0;0;1;0,2;0;0;0;0;0;0;34;7,9;9;2,1;8;1,8;;
E;G;189;61;019;0000;Buhla;2;2;447;295;66,0;8;287;8;287;122;42,5;114;39,7;49;17,1;57;19,9;78;27,2;70;24,4;2;0,7;7;2,4;8;2,8;11;3,8;10;3,5;8;2,8;4;1,4;0;0;6;2,1;3;1,0;0;0;0;0;0;0;0;0;0;0;11;3,8;8;2,8;6;2,1;;
E;;189;61;019;0001;Buhla 1;1;1;286;169;59,1;3;166;3;166;74;44,6;67;40,4;17;10,2;27;16,3;53;31,9;47;28,3;1;0,6;3;1,8;5;3,0;6;3,6;5;3,0;4;2,4;0;0;0;0;5;3,0;2;1,2;0;0;0;0;0;0;0;0;0;0;7;4,2;6;3,6;3;1,8;;
E;;189;61;019;0002;Buhla 2 - OT Ascherode;1;1;161;126;78,3;5;121;5;121;48;39,7;47;38,8;32;26,4;30;24,8;25;20,7;23;19,0;1;0,8;4;3,3;3;2,5;5;4,1;5;4,1;4;3,3;4;3,3;0;0;1;0,8;1;0,8;0;0;0;0;0;0;0;0;0;0;4;3,3;2;1,7;3;2,5;;
E;G;189;61;021;0000;Burgwalde;1;1;182;155;85,2;2;153;3;152;98;64,1;90;59,2;10;6,5;12;7,9;21;13,7;18;11,8;3;2,0;3;2,0;4;2,6;5;3,3;8;5,2;13;8,6;1;0,7;1;0,7;3;2,0;3;2,0;0;0;1;0,7;0;0;0;0;0;0;4;2,6;5;3,3;2;1,3;;
E;;189;61;021;0001;Burgwalde;1;1;182;155;85,2;2;153;3;152;98;64,1;90;59,2;10;6,5;12;7,9;21;13,7;18;11,8;3;2,0;3;2,0;4;2,6;5;3,3;8;5,2;13;8,6;1;0,7;1;0,7;3;2,0;3;2,0;0;0;1;0,7;0;0;0;0;0;0;4;2,6;5;3,3;2;1,3;;
E;G;189;61;022;0000;Deuna;1;1;775;524;67,6;12;512;11;513;364;71,1;317;61,8;55;10,7;67;13,1;39;7,6;41;8,0;7;1,4;17;3,3;8;1,6;10;1,9;8;1,6;15;2,9;11;2,1;9;1,8;17;3,3;9;1,8;0;0;1;0,2;0;0;0;0;0;0;23;4,5;3;0,6;4;0,8;;
E;;189;61;022;0001;Deuna;1;1;775;524;67,6;12;512;11;513;364;71,1;317;61,8;55;10,7;67;13,1;39;7,6;41;8,0;7;1,4;17;3,3;8;1,6;10;1,9;8;1,6;15;2,9;11;2,1;9;1,8;17;3,3;9;1,8;0;0;1;0,2;0;0;0;0;0;0;23;4,5;3;0,6;4;0,8;;
E;G;189;61;023;0000;Dieterode;1;1;71;56;78,9;1;55;2;54;37;67,3;33;61,1;6;10,9;6;11,1;5;9,1;4;7,4;0;0;1;1,9;0;0;1;1,9;1;1,8;0;0;2;3,6;1;1,9;3;5,5;1;1,9;0;0;0;0;0;0;0;0;0;0;6;11,1;1;1,8;1;1,9;;
E;;189;61;023;0001;Dieterode;1;1;71;56;78,9;1;55;2;54;37;67,3;33;61,1;6;10,9;6;11,1;5;9,1;4;7,4;0;0;1;1,9;0;0;1;1,9;1;1,8;0;0;2;3,6;1;1,9;3;5,5;1;1,9;0;0;0;0;0;0;0;0;0;0;6;11,1;1;1,8;1;1,9;;
E;G;189;61;024;0000;Dietzenrode/Vatterode;1;1;108;91;84,3;1;90;0;91;31;34,4;30;33,0;12;13,3;14;15,4;23;25,6;22;24,2;2;2,2;1;1,1;10;11,1;11;12,1;4;4,4;1;1,1;3;3,3;2;2,2;1;1,1;0;0;0;0;0;0;0;0;0;0;0;0;8;8,8;4;4,4;2;2,2;;
E;;189;61;024;0001;Dietzenrode/Vatterode;1;1;108;91;84,3;1;90;0;91;31;34,4;30;33,0;12;13,3;14;15,4;23;25,6;22;24,2;2;2,2;1;1,1;10;11,1;11;12,1;4;4,4;1;1,1;3;3,3;2;2,2;1;1,1;0;0;0;0;0;0;0;0;0;0;0;0;8;8,8;4;4,4;2;2,2;;
E;G;189;61;025;0000;Dingelstädt, Stadt;4;4;3702;2128;57,5;34;2094;28;2100;1171;55,9;1039;49,5;345;16,5;341;16,2;254;12,1;267;12,7;28;1,3;66;3,1;70;3,3;67;3,2;66;3,2;58;2,8;55;2,6;50;2,4;68;3,2;40;1,9;0;0;6;0,3;0;0;0;0;0;0;134;6,4;37;1,8;32;1,5;;
E;;189;61;025;0001;Dingelstädt 1;1;1;1060;554;52,3;8;546;6;548;263;48,2;226;41,2;120;22,0;124;22,6;79;14,5;81;14,8;7;1,3;12;2,2;12;2,2;18;3,3;14;2,6;16;2,9;21;3,8;14;2,6;20;3,7;10;1,8;0;0;2;0,4;0;0;0;0;0;0;36;6,6;10;1,8;9;1,6;;
E;;189;61;025;0002;Dingelstädt 2;1;1;862;469;54,4;6;463;4;465;245;52,9;225;48,4;72;15,6;67;14,4;66;14,3;63;13,5;5;1,1;17;3,7;24;5,2;19;4,1;17;3,7;13;2,8;10;2,2;10;2,2;15;3,2;9;1,9;0;0;1;0,2;0;0;0;0;0;0;33;7,1;9;1,9;8;1,7;;
E;;189;61;025;0003;Dingelstädt 3;1;1;813;523;64,3;7;516;7;516;313;60,7;280;54,3;81;15,7;81;15,7;49;9,5;54;10,5;7;1,4;14;2,7;16;3,1;16;3,1;12;2,3;13;2,5;4;0,8;7;1,4;21;4,1;10;1,9;0;0;0;0;0;0;0;0;0;0;31;6,0;13;2,5;10;1,9;;
E;;189;61;025;0004;Dingelstädt 4;1;1;967;582;60,2;13;569;11;571;350;61,5;308;53,9;72;12,7;69;12,1;60;10,5;69;12,1;9;1,6;23;4,0;18;3,2;14;2,5;23;4,0;16;2,8;20;3,5;19;3,3;12;2,1;11;1,9;0;0;3;0,5;0;0;0;0;0;0;34;6,0;5;0,9;5;0,9;;
E;G;189;61;026;0000;Ecklingerode;1;1;602;387;64,3;3;384;6;381;260;67,7;233;61,2;20;5,2;27;7,1;58;15,1;49;12,9;3;0,8;17;4,5;4;1,0;8;2,1;3;0,8;7;1,8;4;1,0;4;1,0;5;1,3;3;0,8;0;0;0;0;0;0;0;0;0;0;6;1,6;27;7,0;27;7,1;;
E;;189;61;026;0001;Ecklingerode;1;1;602;387;64,3;3;384;6;381;260;67,7;233;61,2;20;5,2;27;7,1;58;15,1;49;12,9;3;0,8;17;4,5;4;1,0;8;2,1;3;0,8;7;1,8;4;1,0;4;1,0;5;1,3;3;0,8;0;0;0;0;0;0;0;0;0;0;6;1,6;27;7,0;27;7,1;;
E;G;189;61;027;0000;Effelder;1;1;1062;592;55,7;8;584;12;580;426;72,9;388;66,9;47;8,0;52;9,0;60;10,3;56;9,7;2;0,3;10;1,7;9;1,5;14;2,4;9;1,5;10;1,7;8;1,4;6;1,0;14;2,4;8;1,4;0;0;0;0;0;0;1;0,2;0;0;23;4,0;9;1,5;12;2,1;;
E;;189;61;027;0001;Effelder;1;1;1062;592;55,7;8;584;12;580;426;72,9;388;66,9;47;8,0;52;9,0;60;10,3;56;9,7;2;0,3;10;1,7;9;1,5;14;2,4;9;1,5;10;1,7;8;1,4;6;1,0;14;2,4;8;1,4;0;0;0;0;0;0;1;0,2;0;0;23;4,0;9;1,5;12;2,1;;
E;G;189;61;028;0000;Eichstruth;1;1;69;63;91,3;1;62;1;62;38;61,3;30;48,4;3;4,8;5;8,1;13;21,0;16;25,8;1;1,6;0;0;2;3,2;3;4,8;1;1,6;1;1,6;2;3,2;2;3,2;1;1,6;1;1,6;0;0;0;0;0;0;0;0;0;0;2;3,2;1;1,6;2;3,2;;
E;;189;61;028;0001;Eichsstruth;1;1;69;63;91,3;1;62;1;62;38;61,3;30;48,4;3;4,8;5;8,1;13;21,0;16;25,8;1;1,6;0;0;2;3,2;3;4,8;1;1,6;1;1,6;2;3,2;2;3,2;1;1,6;1;1,6;0;0;0;0;0;0;0;0;0;0;2;3,2;1;1,6;2;3,2;;
E;G;189;61;031;0000;Ferna;1;1;466;322;69,1;7;315;5;317;221;70,2;207;65,3;24;7,6;28;8,8;25;7,9;27;8,5;4;1,3;5;1,6;9;2,9;11;3,5;8;2,5;3;0,9;8;2,5;6;1,9;9;2,9;4;1,3;0;0;0;0;0;0;0;0;0;0;22;6,9;7;2,2;4;1,3;;
E;;189;61;031;0001;Ferna;1;1;466;322;69,1;7;315;5;317;221;70,2;207;65,3;24;7,6;28;8,8;25;7,9;27;8,5;4;1,3;5;1,6;9;2,9;11;3,5;8;2,5;3;0,9;8;2,5;6;1,9;9;2,9;4;1,3;0;0;0;0;0;0;0;0;0;0;22;6,9;7;2,2;4;1,3;;
E;G;189;61;032;0000;Freienhagen;1;1;258;189;73,3;8;181;6;183;125;69,1;117;63,9;11;6,1;17;9,3;21;11,6;21;11,5;5;2,8;3;1,6;4;2,2;5;2,7;3;1,7;1;0,5;4;2,2;7;3,8;4;2,2;1;0,5;0;0;0;0;0;0;0;0;0;0;9;4,9;4;2,2;2;1,1;;
E;;189;61;032;0001;Freienhagen;1;1;258;189;73,3;8;181;6;183;125;69,1;117;63,9;11;6,1;17;9,3;21;11,6;21;11,5;5;2,8;3;1,6;4;2,2;5;2,7;3;1,7;1;0,5;4;2,2;7;3,8;4;2,2;1;0,5;0;0;0;0;0;0;0;0;0;0;9;4,9;4;2,2;2;1,1;;
E;G;189;61;033;0000;Fretterode;1;1;144;110;76,4;2;108;0;110;45;41,7;34;30,9;12;11,1;9;8,2;25;23,1;22;20,0;1;0,9;3;2,7;0;0;3;2,7;11;10,2;7;6,4;5;4,6;2;1,8;5;4,6;0;0;0;0;0;0;0;0;0;0;0;0;23;20,9;4;3,7;7;6,4;;
E;;189;61;033;0001;Fretterode;1;1;144;110;76,4;2;108;0;110;45;41,7;34;30,9;12;11,1;9;8,2;25;23,1;22;20,0;1;0,9;3;2,7;0;0;3;2,7;11;10,2;7;6,4;5;4,6;2;1,8;5;4,6;0;0;0;0;0;0;0;0;0;0;0;0;23;20,9;4;3,7;7;6,4;;
E;G;189;61;034;0000;Geisleden;1;1;852;551;64,7;6;545;5;546;340;62,4;315;57,7;64;11,7;75;13,7;71;13,0;70;12,8;7;1,3;19;3,5;19;3,5;16;2,9;19;3,5;17;3,1;3;0,6;2;0,4;12;2,2;6;1,1;0;0;1;0,2;0;0;0;0;0;0;19;3,5;10;1,8;6;1,1;;
E;;189;61;034;0001;Geisleden;1;1;852;551;64,7;6;545;5;546;340;62,4;315;57,7;64;11,7;75;13,7;71;13,0;70;12,8;7;1,3;19;3,5;19;3,5;16;2,9;19;3,5;17;3,1;3;0,6;2;0,4;12;2,2;6;1,1;0;0;1;0,2;0;0;0;0;0;0;19;3,5;10;1,8;6;1,1;;
E;G;189;61;035;0000;Geismar;3;3;961;610;63,5;11;599;10;600;349;58,3;315;52,5;98;16,4;91;15,2;66;11,0;63;10,5;14;2,3;20;3,3;11;1,8;14;2,3;14;2,3;11;1,8;12;2,0;8;1,3;17;2,8;11;1,8;0;0;2;0,3;0;0;0;0;0;0;47;7,8;18;3,0;18;3,0;;
E;;189;61;035;0001;Geismar 1;1;1;737;463;62,8;8;455;6;457;277;60,9;250;54,7;64;14,1;62;13,6;47;10,3;47;10,3;12;2,6;16;3,5;9;2,0;13;2,8;11;2,4;8;1,8;8;1,8;7;1,5;16;3,5;11;2,4;0;0;2;0,4;0;0;0;0;0;0;28;6,1;11;2,4;13;2,8;;
E;;189;61;035;0002;Geismar 2 - OT Großtöpfer;1;1;106;76;71,7;3;73;2;74;37;50,7;29;39,2;15;20,5;16;21,6;10;13,7;9;12,2;0;0;2;2,7;2;2,7;1;1,4;1;1,4;1;1,4;2;2,7;1;1,4;1;1,4;0;0;0;0;0;0;0;0;0;0;0;0;11;14,9;5;6,8;4;5,4;;
E;;189;61;035;0003;Geismar 3 - OT Bebendorf;1;1;118;71;60,2;0;71;2;69;35;49,3;36;52,2;19;26,8;13;18,8;9;12,7;7;10,1;2;2,8;2;2,9;0;0;0;0;2;2,8;2;2,9;2;2,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11,6;2;2,8;1;1,4;;
E;G;189;61;036;0000;Gerbershausen;1;1;524;385;73,5;6;379;7;378;257;67,8;226;59,8;25;6,6;41;10,8;50;13,2;39;10,3;1;0,3;9;2,4;8;2,1;10;2,6;28;7,4;17;4,5;1;0,3;6;1,6;7;1,8;5;1,3;0;0;0;0;0;0;0;0;0;0;22;5,8;2;0,5;3;0,8;;
E;;189;61;036;0001;Gerbershausen;1;1;524;385;73,5;6;379;7;378;257;67,8;226;59,8;25;6,6;41;10,8;50;13,2;39;10,3;1;0,3;9;2,4;8;2,1;10;2,6;28;7,4;17;4,5;1;0,3;6;1,6;7;1,8;5;1,3;0;0;0;0;0;0;0;0;0;0;22;5,8;2;0,5;3;0,8;;
E;G;189;61;037;0000;Gernrode;1;1;1297;845;65,2;11;834;7;838;601;72,1;544;64,9;79;9,5;74;8,8;58;7,0;55;6,6;15;1,8;36;4,3;11;1,3;28;3,3;26;3,1;26;3,1;10;1,2;7;0,8;25;3,0;15;1,8;0;0;0;0;0;0;0;0;0;0;38;4,5;9;1,1;15;1,8;;
E;;189;61;037;0001;Gernrode;1;1;1297;845;65,2;11;834;7;838;601;72,1;544;64,9;79;9,5;74;8,8;58;7,0;55;6,6;15;1,8;36;4,3;11;1,3;28;3,3;26;3,1;26;3,1;10;1,2;7;0,8;25;3,0;15;1,8;0;0;0;0;0;0;0;0;0;0;38;4,5;9;1,1;15;1,8;;
E;G;189;61;038;0000;Gerterode;1;1;319;199;62,4;2;197;1;198;80;40,6;73;36,9;49;24,9;53;26,8;38;19,3;35;17,7;4;2,0;2;1,0;4;2,0;2;1,0;9;4,6;10;5,1;4;2,0;3;1,5;6;3,0;4;2,0;0;0;0;0;0;0;0;0;0;0;10;5,1;3;1,5;6;3,0;;
E;;189;61;038;0001;Gerterode;1;1;319;199;62,4;2;197;1;198;80;40,6;73;36,9;49;24,9;53;26,8;38;19,3;35;17,7;4;2,0;2;1,0;4;2,0;2;1,0;9;4,6;10;5,1;4;2,0;3;1,5;6;3,0;4;2,0;0;0;0;0;0;0;0;0;0;0;10;5,1;3;1,5;6;3,0;;
E;G;189;61;039;0000;Glasehausen;1;1;142;119;83,8;1;118;0;119;73;61,9;70;58,8;20;16,9;22;18,5;7;5,9;9;7,6;4;3,4;3;2,5;0;0;2;1,7;4;3,4;4;3,4;5;4,2;3;2,5;2;1,7;1;0,8;0;0;0;0;0;0;0;0;0;0;4;3,4;3;2,5;1;0,8;;
E;;189;61;039;0001;Glasehausen;1;1;142;119;83,8;1;118;0;119;73;61,9;70;58,8;20;16,9;22;18,5;7;5,9;9;7,6;4;3,4;3;2,5;0;0;2;1,7;4;3,4;4;3,4;5;4,2;3;2,5;2;1,7;1;0,8;0;0;0;0;0;0;0;0;0;0;4;3,4;3;2,5;1;0,8;;
E;G;189;61;041;0000;Großbartloff;1;1;784;537;68,5;12;525;10;527;302;57,5;250;47,4;72;13,7;73;13,9;65;12,4;64;12,1;12;2,3;23;4,4;19;3,6;21;4,0;24;4,6;18;3,4;7;1,3;7;1,3;10;1,9;7;1,3;0;0;1;0,2;0;0;1;0,2;0;0;52;9,9;14;2,7;10;1,9;;
E;;189;61;041;0001;Großbartloff;1;1;784;537;68,5;12;525;10;527;302;57,5;250;47,4;72;13,7;73;13,9;65;12,4;64;12,1;12;2,3;23;4,4;19;3,6;21;4,0;24;4,6;18;3,4;7;1,3;7;1,3;10;1,9;7;1,3;0;0;1;0,2;0;0;1;0,2;0;0;52;9,9;14;2,7;10;1,9;;
E;G;189;61;043;0000;Hausen;1;1;351;254;72,4;2;252;2;252;181;71,8;155;61,5;23;9,1;26;10,3;26;10,3;29;11,5;1;0,4;10;4,0;2;0,8;5;2,0;9;3,6;6;2,4;2;0,8;4;1,6;5;2,0;3;1,2;0;0;0;0;0;0;0;0;0;0;11;4,4;3;1,2;3;1,2;;
